timestamp,file,file_path,error_type,error_message,step_failed
2026-05-13T16:52:32,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,"Unknown depots: ['DEVARAKONDA', 'DILSHUKNAGAR', 'KODAD', 'KOSGI', 'MIYAPUR-I', 'NAGARKURNOOL', 'NARAYANKHEDA', 'NARAYANPET', 'RAJENDRANAGAR', 'THORROR']",pre_flight_check
2026-05-13T16:52:32,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,Row count 97 but expected 91 (one per depot).,pre_flight_check
2026-05-13T16:52:32,ops_daily_service_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-05.csv,PREFLIGHT_FAILED,"Unknown depots: ['DEVARAKONDA', 'DILSHUKNAGAR', 'KODAD', 'KOSGI', 'MIYAPUR-I', 'NAGARKURNOOL', 'NARAYANKHEDA', 'NARAYANPET', 'RAJENDRANAGAR']",pre_flight_check
2026-05-13T16:52:33,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,"Unknown depots: ['DEVARAKONDA', 'DILSHUKNAGAR', 'KODAD', 'KOSGI', 'MIYAPUR-I', 'NAGARKURNOOL', 'NARAYANKHEDA', 'NARAYANPET', 'RAJENDRANAGAR', 'THORROR']",pre_flight_check
2026-05-13T16:52:33,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,Row count 97 but expected 91 (one per depot).,pre_flight_check
2026-05-13T16:52:33,ops_daily_service_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-05.csv,PREFLIGHT_FAILED,"Unknown depots: ['DEVARAKONDA', 'DILSHUKNAGAR', 'KODAD', 'KOSGI', 'MIYAPUR-I', 'NAGARKURNOOL', 'NARAYANKHEDA', 'NARAYANPET', 'RAJENDRANAGAR']",pre_flight_check
2026-05-13T16:52:33,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,"Unknown depots: ['DEVARAKONDA', 'DILSHUKNAGAR', 'KODAD', 'KOSGI', 'MIYAPUR-I', 'NAGARKURNOOL', 'NARAYANKHEDA', 'NARAYANPET', 'RAJENDRANAGAR', 'THORROR']",pre_flight_check
2026-05-13T16:52:33,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,Row count 97 but expected 91 (one per depot).,pre_flight_check
2026-05-13T16:52:33,ops_daily_service_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-05.csv,PREFLIGHT_FAILED,"Unknown depots: ['DEVARAKONDA', 'DILSHUKNAGAR', 'KODAD', 'KOSGI', 'MIYAPUR-I', 'NAGARKURNOOL', 'NARAYANKHEDA', 'NARAYANPET', 'RAJENDRANAGAR']",pre_flight_check
2026-05-13T16:55:41,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,"Unknown depots: ['DEVARAKONDA', 'DILSHUKNAGAR', 'KODAD', 'KOSGI', 'MIYAPUR-I', 'NAGARKURNOOL', 'NARAYANKHEDA', 'NARAYANPET', 'RAJENDRANAGAR', 'THORROR']",pre_flight_check
2026-05-13T16:55:41,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,Row count 97 but expected 91 (one per depot).,pre_flight_check
2026-05-13T16:55:41,ops_daily_service_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-05.csv,PREFLIGHT_FAILED,"Unknown depots: ['DEVARAKONDA', 'DILSHUKNAGAR', 'KODAD', 'KOSGI', 'MIYAPUR-I', 'NAGARKURNOOL', 'NARAYANKHEDA', 'NARAYANPET', 'RAJENDRANAGAR']",pre_flight_check
2026-05-13T17:26:14,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,"Unknown depots: ['DEVARAKONDA', 'DILSHUKNAGAR', 'KODAD', 'KOSGI', 'MIYAPUR-I', 'NAGARKURNOOL', 'NARAYANKHEDA', 'NARAYANPET', 'RAJENDRANAGAR', 'THORROR']",pre_flight_check
2026-05-13T17:26:14,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,Row count 97 but expected 91 (one per depot).,pre_flight_check
2026-05-13T17:26:14,ops_daily_service_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-05.csv,PREFLIGHT_FAILED,"Unknown depots: ['DEVARAKONDA', 'DILSHUKNAGAR', 'KODAD', 'KOSGI', 'MIYAPUR-I', 'NAGARKURNOOL', 'NARAYANPET', 'RAJENDRANAGAR']",pre_flight_check
2026-05-13T18:09:48,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,"Unknown depots: ['DEVARAKONDA', 'DILSHUKNAGAR', 'KODAD', 'KOSGI', 'MIYAPUR-I', 'NAGARKURNOOL', 'NARAYANPET', 'RAJENDRANAGAR', 'THORROR']",pre_flight_check
2026-05-13T18:09:48,ops_daily_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_2026-05-05.csv,PREFLIGHT_FAILED,Row count 97 but expected 91 (one per depot).,pre_flight_check
2026-05-13T18:09:48,ops_daily_service_2026-05-05.csv,/home/git/server/dynamic_scheduling_master/data/inbound_daily/ops_daily_service_2026-05-05.csv,PREFLIGHT_FAILED,"Unknown depots: ['DEVARAKONDA', 'DILSHUKNAGAR', 'KODAD', 'KOSGI', 'MIYAPUR-I', 'NAGARKURNOOL', 'NARAYANPET', 'RAJENDRANAGAR']",pre_flight_check
